Ensembl Gene ID	Gene Symbol	logFC	FDR	Comparison	LncBook ID	Type	Conservation	miRNA	GWAS	nearest PC	Top correlated gene
ENSG00000246130	ENSG00000246130	3.73146351129357	0.0262457674685603	T2D_vs_Control	HSALNG0063955	anti_sense	Not conserved	NA	Mean corpuscular volume,Mean corpuscular volume; Mean corpuscular hemoglobin,Parasitemia measurement,-	NA	RN7SKP208
ENSG00000227589	TP73-AS3	1.95151875672417	0.00174370928821932	T2D_vs_Control	HSALNG0000339	anti_sense	Q75	hsa-miR-370-3p	Total blood protein measurement; Insomnia	WRAP73	TTLL10-AS1
ENSG00000289057	ENSG00000289057	1.71799300149575	0.0354070584454491	T2D_vs_Control	NA	NA	NA	NA	NA	IRF2BP2	MIR595
ENSG00000285676	ENSG00000285676	1.44116293492795	0.024326812543294	T2D_vs_Control	HSALNG0142864	anti_sense	Not conserved	hsa-miR-1268b,hsa-miR-7703	NA	ZDHHC6	RPL11P3
ENSG00000256995	LINC02955	3.47365460545474	0.0282509077139964	T2D_vs_Control	HSALNG0089839	integenic	Q75	hsa-miR-619-5p	White matter microstructure measurement,Unipolar depression,Risk-taking behaviour; Chronotype measurement,Chronotype measurement,Cardioembolic stroke,Mathematical ability,Self reported educational attainment,Indole-3-propionate measurement,Bmi-adjusted hip circumference,-	ETNK1	ENSG00000223390
ENSG00000286791	ENSG00000286791	1.78193593998995	0.0134505861354976	T2D_vs_Control	HSALNG0094977	integenic	Q75	hsa-miR-30c-1-3p,hsa-miR-504-5p,hsa-miR-4283	Interleukin 5 measurement,Ovarian carcinoma,Anorexia nervosa,-	TMEM132C	GTF2IP14
ENSG00000273056	ENSG00000273056	-3.6613125095173	0.030620539985026	T2D_vs_Control	HSALNG0069914	integenic	Not conserved	NA	Oxalate measurement,-	DMAC1	ENSG00000226500
ENSG00000256814	ENSG00000256814	3.82133345401354	0.0148619092230553	T2D_vs_Control	HSALNG0094884	integenic	Not conserved	hsa-miR-4676-5p,hsa-miR-8485	-	AACS	MTND4P10
ENSG00000205231	TTLL10-AS1	2.50353442122296	0.00149597158764875	T2D_vs_Control	HSALNG0142080	anti_sense	Not conserved	NA	Ovarian carcinoma,-	TNFRSF18	TP73-AS3
ENSG00000235020	ENSG00000235020	1.28528766173074	0.00478620882046199	T2D_vs_Control	HSALNG0076491	anti_sense	Q90	hsa-miR-4734,hsa-miR-6089	Low density lipoprotein cholesterol measurement,Aspartate aminotransferase measurement,Aspartate aminotransferase to alanine aminotransferase ratio; Aspartate aminotransferase measurement,Mhpg measurement; Hva measurement,Body mass index,-	NSUN6	FTX
ENSG00000289550	ENSG00000289550	3.60238970323173	0.0417763154204467	T2D_vs_Control	HSALNG0120100	integenic	Not conserved	hsa-miR-4436a,hsa-miR-6165	NA	AFG3L2	OSTN-AS1
ENSG00000272235	ENSG00000272235	3.06750498730653	0.0474265543206673	T2D_vs_Control	HSALNG0000316	anti_sense	Not conserved	NA	-	MEGF6	MRPS10P2
ENSG00000288965	ENSG00000288965	2.63040082382686	0.0183248068839078	T2D_vs_Control	NA	NA	NA	NA	NA	CAMK4	MSC-AS1
ENSG00000247381	PLUT	-1.00549569848445	0.00955557051671587	T2D_vs_Control	HSALNG0095974	integenic	Not conserved	hsa-miR-1304-3p	Serum gamma-glutamyl transferase measurement,Aspartate aminotransferase measurement,Leukocyte count,Monocyte count	CDX2	OLMALINC
ENSG00000273325	ENSG00000273325	-1.91171690718786	0.0135017987324225	T2D_vs_Control	HSALNG0135018	integenic	Not conserved	NA	NA	RFPL3	SLC5A4-AS1
ENSG00000264808	ENSG00000264808	-2.11637894990974	0.0167708507440778	T2D_vs_Control	HSALNG0115572	integenic	Not conserved	hsa-miR-4430	NA	NUFIP2	RPL30P6
ENSG00000259367	AKAP13-AS1	1.3909204202761	0.0340190840212089	T2D_vs_Control	HSALNG0144599	anti_sense	Q75	NA	Mean reticulocyte volume,Body height,Hemoglobin measurement,Monocyte count,Eosinophil count,Mean corpuscular hemoglobin concentration,-	KLHL25	NEAT1
ENSG00000285190	ENSG00000285190	-1.4913374377371	0.0480516889727644	T2D_vs_Control	HSALNG0043300	anti_sense	Q50	hsa-miR-7703	Body mass index,Body height,-	RASA1	ENSG00000247228
ENSG00000268078	ENSG00000268078	1.76227017718322	0.0358759793326577	T2D_vs_Control	HSALNG0113274	integenic	Not conserved	NA	NA	EMC8	MICOS10P4
ENSG00000256540	IQSEC3-AS1	1.26450245433114	0.0162807672000296	T2D_vs_Control	HSALNG0088450	anti_sense	Q90	hsa-miR-6732-5p	-	SLC6A12	ENSG00000248378
ENSG00000278518	ENSG00000278518	3.6209153600544	0.0288222686824542	T2D_vs_Control	HSALNG0081914	anti_sense	Not conserved	hsa-miR-8485	Visceral:subcutaneous adipose tissue ratio,Coffee consumption measurement; Tea consumption measurement,-	SYCE1	ENSG00000248775
ENSG00000286836	ENSG00000286836	-2.43143576264107	0.0193400278694811	T2D_vs_Control	HSALNG0022058	anti_sense	Not conserved	hsa-miR-619-5p,hsa-miR-3187-5p,hsa-miR-6089	Sugar consumption measurement,Airway imaging measurement,-	ABCA12	ENSG00000252011
ENSG00000223884	ENSG00000223884	1.74353089016652	0.00831329123984793	T2D_vs_Control	HSALNG0012738	anti_sense	Not conserved	hsa-miR-6803-5p	Myopia,Manic or hypomanic episode,-	CMPK2	TRBV7-4
ENSG00000231134	TCF7L1-IT1	3.78119453355803	0.0167994826602297	T2D_vs_Control	HSALNG0016459	sense	Not conserved	hsa-miR-4692	NA	TCF7L1	ENSG00000255533
ENSG00000243795	LINC02044	-1.3852836431395401	0.0346080704712121	T2D_vs_Control	HSALNG0147889	integenic	Q50	NA	Body height,-	CFAP44	ENSG00000256357
ENSG00000274565	ENSG00000274565	2.73545099925911	0.0326795281206802	T2D_vs_Control	HSALNG0117970	anti_sense	Q75	NA	-	MARCHF10	MIR4474
ENSG00000236963	LINC01141	2.16153742259192	0.0486285208541995	T2D_vs_Control	HSALNG0001437	integenic	Q75	NA	NA	CAMK2N1	TCF4-AS1
ENSG00000277595	ENSG00000277595	2.22296590146091	0.0417763154204467	T2D_vs_Control	HSALNG0093940	anti_sense,sense	Not conserved	NA	NA	ANKRD13A	ENSG00000269839
ENSG00000278255	ENSG00000278255	2.51999974443208	0.0480516889727644	T2D_vs_Control	HSALNG0088584	anti_sense	Not conserved	NA	Risk-taking behaviour,Smoking status measurement,Bipolar disorder; Attention deficit hyperactivity disorder; Autism spectrum disorder; Unipolar depression,Bipolar disorder; Bipolar i disorder,Self reported educational attainment; Autism spectrum disorder; Intelligence,Electrocardiography,Psychosis predisposition measurement,Bipolar disorder; Unipolar depression,Anorexia nervosa; Bipolar disorder,-	DCP1B	ENSG00000272027
ENSG00000234766	LINC01496	3.1056134217288	0.0257558045357762	T2D_vs_Control	HSALNG0137913	sense	Q90	hsa-miR-6089	Prostate carcinoma	NUDT11	ENSG00000279762
ENSG00000258450	ENSG00000258450	2.25137062845504	0.0183248068839078	T2D_vs_Control	HSALNG0101091	sense	Q75	hsa-miR-5008-3p,hsa-miR-6089	-	DNAAF2	ENSG00000280334
ENSG00000251059	PRKG2-AS1	3.07256978530926	0.0162807672000296	T2D_vs_Control	HSALNG0035486	anti_sense	Not conserved	NA	Electroencephalogram measurement,Adolescent idiopathic scoliosis,Body height,Bmi-adjusted waist circumference,Bmi-adjusted waist circumference; Body height; Physical activity measurement,Bmi-adjusted waist circumference; Bmi-adjusted hip circumference,Bmi-adjusted hip circumference,Bmi-adjusted waist circumference; Body height; Body fat distribution; Bmi-adjusted hip circumference,Body height; Bmi-adjusted hip circumference,Bmi-adjusted waist circumference; Smoking behavior,Bmi-adjusted waist circumference; Bmi-adjusted hip circumference; Body weight,Body height; Body weight,Lean body mass,Self reported educational attainment,Comparative body size at age 10, self-reported,Pack-years measurement; Systolic blood pressure,Puberty; Height growth measurement,-	BMP3	LINC00581
ENSG00000284721	ENSG00000284721	2.33148243962254	0.0181454710561819	T2D_vs_Control	HSALNG0002385	integenic	Not conserved	hsa-miR-619-5p	NA	ZNF362	FAM237B
ENSG00000163364	LINC01116	1.74313655390829	0.0195924035220584	T2D_vs_Control	HSALNG0020625	integenic	Q50	hsa-miR-619-5p	-	EVX2	ENSG00000283544
ENSG00000224228	ENSG00000224228	3.94823971368898	0.0104820446514718	T2D_vs_Control	HSALNG0008498	integenic	Not conserved	NA	NA	FASLG	ENSG00000284653
ENSG00000277837	ENSG00000277837	2.32819980411148	0.0113308290559698	T2D_vs_Control	NA	NA	NA	NA	NA	ONECUT2	ENSG00000285085
ENSG00000286000	ENSG00000286000	1.53120004378873	0.0456815014665965	T2D_vs_Control	HSALNG0139228	integenic	Q50	hsa-miR-6089	NA	ARMCX3	ENSG00000286808
ENSG00000251504	LINC01099	-1.282081790651	0.00831329123984793	T2D_vs_Control	HSALNG0038758	integenic	Not conserved	hsa-miR-575	Posterior cortical atrophy,Triacylglycerol 46:0 measurement,Excessive daytime sleepiness measurement,Self reported educational attainment,High density lipoprotein cholesterol measurement,Huntington disease; Disease progression measurement,Self reported educational attainment; Intelligence,-	AGA	ENSG00000286891
ENSG00000235531	MSC-AS1	1.71346871019731	0.0181824127547953	T2D_vs_Control	HSALNG0066120	anti_sense	Not conserved	NA	Lung carcinoma,Gout,Clinical treatment,Attention deficit hyperactivity disorder,Smoking behaviour measurement,Mental development measurement,Diastolic blood pressure,Forced expiratory volume; Response to bronchodilator,-	KCNB2	ENSG00000288965
